	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27
11	5.71042701737487	6.63987583382654	6.18208490671663	6.15697898558556	5.78074351579233	5.54126354515843	5.73979291217923	6.48004456192665	0.00000000000000	7.05703698169789	6.53233429222235	6.58479139238572	6.12905021006054	6.27664348934164	6.24804287450843	6.29341927884648	5.84932477994686	9.61126184003447	6.02344759296103	6.92461239604856	8.20001364817543	9.67639872885963	10.01873404054050	8.21797820315073	9.70399949082026	16.62641658059520	10.92529078851730
12	5.72358510195238	6.42486902390539	6.51025834052315	6.44571981938558	5.99893656194668	5.84643877505772	6.25190388316589	6.38856140554563	0.00000000000000	6.88959130835447	6.22455842927536	6.42486902390539	6.26720054854136	6.33505425149806	6.37842618365159	6.26530121273771	6.06378520868761	9.59424130216851	6.38856140554563	7.31654817718298	8.71751837264977	8.72306850116393	10.03998329712470	8.59248617545167	10.09625436719160	16.67464651824790	10.26653216698250
13	5.76205138278018	6.34035930372775	6.67834211465433	6.35262939631957	5.85220247977447	5.88887795833288	6.33327962813969	6.45047042214418	0.00000000000000	7.02908756414966	6.39191711339260	6.37502481982810	6.24804287450843	6.35437004079735	6.49828214947643	6.20455776256869	6.17586727010576	9.61627203789599	6.55535689181067	7.30114780585603	8.80971354050827	8.98719682066197	10.12177935311930	8.71850004812127	10.07857467043460	16.57862851121770	9.94491736229927
14	5.80513496891649	6.29526600143965	6.60800062529609	6.28413416107080	6.17378610390194	5.56452040732269	6.02102334934953	6.18414889093748	0.00000000000000	6.78105762593618	6.12249280951439	6.13339804299665	5.97888576490112	6.11589212548303	6.22059017009974	6.28971557090900	5.86646805693330	9.42706335548747	6.24416690066374	7.10414409298753	8.35960327084147	8.97360486714251	9.69078925908346	8.37747124824110	10.16045265232580	16.60946349396170	10.62300885798120
15	5.81413053182507	6.51619307604296	6.67834211465433	6.33327962813969	6.23244801655052	5.56834450376110	6.20657592672493	6.15697898558556	0.00000000000000	6.85646198459459	6.34212141872115	6.27287700654617	5.93753620508243	6.15273269470410	6.28785856016178	6.20455776256869	5.83188247728352	9.51125944745996	6.30444880242198	7.16780918431644	8.49556089128912	8.99961934066053	9.80950648906523	8.02682357621763	10.19447665074540	16.59756217792460	10.70962854090930
16	5.82304589548302	6.47389069635227	6.62273632394984	6.37502481982810	6.26909628370626	6.02827852023070	6.08221891037645	6.46925031679577	0.00000000000000	7.04838640872188	6.51025834052315	6.51323011091231	6.38687931936265	6.40852879105950	6.36130247757299	6.36130247757299	6.35262939631957	9.68582893145249	7.23849684089437	7.36897040219479	8.77183540978982	8.75036627836763	10.15766454643050	8.14873480893717	10.14521730532600	16.54715917975120	10.20791611646650
17	5.84643877505772	6.09807428216624	5.92958914338989	5.81413053182507	5.36597601502185	5.94803498918065	6.17170059741092	5.87493073085203	0.00000000000000	6.73340189183736	5.73979291217923	6.37161184723186	6.08677472691231	5.79605775076537	5.66642668811243	6.20657592672493	6.04973345523196	9.44097578904869	6.04263283368238	6.71780469502369	8.23110984032815	8.62837672037685	9.77837774149328	8.24695803256818	9.88669738322865	16.10891332211610	11.04135260512590
18	5.86363117559810	6.67959918584438	6.45833828334479	6.43294009273918	6.16120732169508	6.21860011969173	6.14846829591765	6.46925031679577	0.00000000000000	7.11151211649616	6.49526555593701	6.44094654063292	6.29341927884648	6.56244409369372	6.44571981938558	6.54102999918990	6.05912319558180	9.67633597982438	6.25190388316589	7.37086016653672	8.57470709761684	9.01833204959268	10.01059154745030	8.12681372072611	9.92608040118876	16.73571432781030	9.89590890701258
19	5.86929691313377	6.77878489768518	6.76388490856244	6.60665018619822	6.37161184723186	6.28785856016178	6.26530121273771	6.65544035036765	0.00000000000000	7.49720722320332	6.61873898351722	6.79009723551390	6.41836493593621	6.69456205852109	6.87005341179813	6.78897174299217	6.69826805411541	10.04750131267500	6.54102999918990	7.49831587076698	8.67317077287059	9.52427481557203	10.52452092512080	8.19616113928290	12.28354744355950	15.27659787087150	11.95373197655870
20	5.89164421182577	6.75343791859778	6.67456139181443	6.50876913697168	6.40522845803084	6.10031895202006	6.39526159811545	6.66949808985788	0.00000000000000	7.34665516317654	6.66949808985788	6.76734312526539	6.36818718635049	6.29894924685594	6.55108033504341	6.55961523749324	6.31173480915291	9.79087860815347	6.31354804627710	7.46049030582534	8.27741199894900	9.20943996673302	10.13765017033280	8.49167023418515	10.50829520177260	16.32293746248100	11.97924732481330
21	5.89715386763674	6.81892406527552	6.72383244082121	6.50578406012823	6.41017488196617	6.24027584517077	6.27664348934164	6.69456205852109	0.00000000000000	7.41818082272679	6.59441345974978	6.74288063579190	6.37502481982810	6.66313269599080	6.83195356556586	6.71417052990947	6.63068338564237	10.01364156102800	6.48920493132532	7.42356844425917	8.64927353177345	9.48698677480770	10.47175155094940	8.19422930481982	12.26703132918880	15.27211146066190	11.98407843347250
22	5.89989735358249	6.56667242980324	6.55250788703459	6.33682573114644	6.39359075395063	6.31716468674728	5.89164421182577	6.64509096950564	0.00000000000000	7.09506437728713	6.55819780281227	6.42971947803914	6.38181601740610	6.47079950378260	6.45990445437754	6.60394382460047	6.17170059741092	9.68694715235549	6.18208490671663	7.37462901521894	8.48817624234574	9.31217467785745	10.02901827498330	7.95927596011640	10.09208106609090	16.45717683844850	11.09146816064370
23	5.91620206260744	6.48920493132532	6.61338421837956	6.40852879105950	6.18208490671663	6.04737217904628	6.25190388316589	6.43133108193348	0.00000000000000	6.98471632011827	6.54965074223381	6.39859493453521	6.50876913697168	6.38012253689977	6.46146817635372	6.50279004591562	6.32435896238131	9.72190572207717	6.85329909318608	7.25629723969068	8.70118002752925	8.77338459677665	10.16292445954760	8.88474872645118	10.08967662085660	16.45105443691970	10.88401050864370
24	5.92425579741453	6.80903930604298	6.81892406527552	6.52941883826222	6.40357419793482	6.37331978957701	6.36818718635049	6.66695679242921	0.00000000000000	7.57353126274595	6.76388490856244	6.78897174299217	6.40852879105950	6.66185474054531	6.85435450225502	6.81563999007433	6.66822824841740	10.07773493406250	6.58202513889283	7.52240023138712	8.85480763261623	9.52966644976243	10.53826381976970	8.17188200612782	12.35870789195380	15.28512946639520	11.92607431074620
25	5.93753620508243	6.54247196050680	6.76388490856244	6.48920493132532	6.27098843185830	5.98393628068719	6.49223983502047	6.38181601740610	0.00000000000000	7.34213173058472	6.77078942390898	7.61184239958042	6.51471269087253	6.41509695917159	6.33150184989369	6.58063913728495	6.22257626807137	9.81175596193654	6.23244801655052	7.37400185935016	8.39366870513074	9.65316548884143	10.06573394489900	8.64047220757641	9.86026685008157	16.31372608379240	12.45988118315520
26	5.95064255258773	6.53813982376767	6.70318811324086	6.48616078894409	6.10924758276437	5.85793315448346	6.27664348934164	6.26149168432104	0.00000000000000	6.99025650049388	6.34913899137980	6.41673228251233	6.33505425149806	6.36130247757299	6.36818718635049	6.40852879105950	6.36990098282823	9.62951112714046	6.61873898351722	7.32448997934853	8.87206651340834	8.81507308884446	10.16884732598340	9.25665127483943	10.30414110364710	16.55120666492660	9.99547403314850
27	5.95064255258773	6.57088296233959	6.54821910276237	6.48004456192665	6.23636959020370	5.97635090929793	6.19031540585315	6.40191719672719	0.00000000000000	7.04490511712937	6.56526497003536	6.59167373200866	6.24997524225948	6.19031540585315	6.30261897574491	6.52502965784346	6.19031540585315	9.63226920611501	6.35610766069589	7.18159194461187	8.33447155460094	9.16993495734114	9.92915529928471	8.08641027532378	9.90937021569428	16.38920967820840	11.72681836060150
28	5.95324333428778	5.86078622346587	6.02102334934953	5.94803498918065	5.26269018890489	5.26269018890489	5.64190707093811	5.74939298590825	0.00000000000000	6.43454651878745	5.56068163101553	5.85220247977447	5.66988092298052	5.64897423816121	5.60580206629600	5.88053298640070	5.42053499927229	8.97487117097134	5.72031177660741	6.61204103483309	7.83715965000168	8.17357548663415	10.03460353039370	8.49964003216865	11.30762183178430	16.85058800807950	9.40598938898100
29	5.96870755998537	6.61338421837956	6.93925394604151	6.54247196050680	6.21660610108487	5.94017125272043	6.26720054854136	6.33327962813969	0.00000000000000	7.40000951716269	6.73101810048208	6.71901315438526	6.33505425149806	7.79276172081653	6.41345895716736	6.64248680136726	6.86275791305140	9.80592984894132	6.36130247757299	7.38336814699238	8.30474226964077	9.40771473139643	10.11613622475770	9.41507552360704	9.92206393810906	16.29295946781170	12.12428758751210
30	5.97380961186926	6.42162226780652	6.52649485957079	6.32793678372919	6.05443934626937	6.02344759296103	6.35610766069589	6.44413125670044	0.00000000000000	6.88448665204278	6.45047042214418	6.45362499889269	6.10924758276437	6.20657592672493	6.07534603108868	6.40852879105950	6.10702288774225	9.47830431356186	6.19847871649231	7.20042489294496	8.25556865328375	9.04097452634244	9.73483218650599	8.24117615049496	9.95289657279367	16.61823346299900	11.02861193574430
31	5.97635090929793	6.66695679242921	6.60258789218934	6.51025834052315	6.30261897574491	6.09356977004514	6.32076829425058	6.59304453414244	0.00000000000000	7.32843735289516	6.65544035036765	6.70196036600254	6.36990098282823	6.41836493593621	6.57925121201010	6.70196036600254	6.34563636082860	9.78656040050684	6.38181601740610	7.48436864328613	8.28903709827848	9.41670392325037	10.12687107505490	8.17385745477362	10.38161434933890	16.27944745462960	12.06616094194140
32	5.97635090929793	6.57088296233959	6.62804137617953	6.48616078894409	6.16331480403464	6.01126717440416	6.20859002609663	6.40025744530882	0.00000000000000	7.18992217074581	6.54534966033442	6.41181826770990	6.40191719672719	6.36302810354046	6.44094654063292	6.51174532964473	6.34913899137980	9.66776521901506	6.39692965521615	7.24422751560335	8.56235774337061	8.96622851422578	10.07571668504880	8.25738565573044	10.04455299281470	16.09697578848870	11.85001893715610
33	5.97888576490112	6.70318811324086	6.56667242980324	6.55677835615804	6.11809719804135	5.74620319054015	6.31896811374644	6.48004456192665	0.00000000000000	7.15617663748062	6.43133108193348	6.45362499889269	6.49072353450251	6.38012253689977	6.73933662735717	6.78558764500793	6.21060007702465	9.69560200361090	6.64768837356333	7.27378631784489	8.80056599227992	8.93405972224885	10.24013834464390	8.11731246160197	11.60270218154810	16.47841017358790	10.56015226751870
34	5.99645208861902	6.71901315438526	7.41397029019044	6.88141130364254	5.75257263882563	6.15060276844628	5.92157841964382	6.38856140554563	0.00000000000000	6.69950034016168	5.96614673912369	6.78332520060396	6.41999492814714	6.51471269087253	6.02827852023070	7.06219163228656	5.89164421182577	9.74829466313042	6.24416690066374	6.96034772910131	8.10681603894705	9.06288390250831	10.05052729518540	8.09285102753838	10.13201657612670	16.64746746597640	10.46381737120520
35	5.99645208861902	6.48310735145720	6.74875954749168	6.47850964220857	6.09807428216624	5.94279937512670	6.46302945692067	6.48616078894409	0.00000000000000	7.04403289727468	6.64898455002478	6.58340922215876	6.19847871649231	6.39024066706535	6.40191719672719	6.48004456192665	6.16541785423142	9.62529365795666	6.39526159811545	7.31121838441963	8.34545542816193	9.92029550418549	9.97086578786608	8.36310917603352	9.95137254525670	16.58265247324680	9.93110271956910
36	6.00388706710654	6.80572255341699	6.65544035036765	6.48310735145720	6.24222326545517	6.12029741895095	6.37672694789863	6.59304453414244	0.00000000000000	7.25276241805319	6.41999492814714	6.53813982376767	6.38012253689977	6.41999492814714	6.36647044773144	6.79009723551390	6.22257626807137	9.79344944732719	6.48768401848461	7.46049030582534	8.59489469908009	8.86474666090541	10.11435607297470	8.38389034410182	10.07731480129440	15.56875976827330	10.11455852261610
37	6.01126717440416	6.74993119378857	6.61204103483309	6.48004456192665	6.38519439899773	5.92958914338989	6.31535800152233	6.37842618365159	0.00000000000000	7.16006920759613	6.53233429222235	6.37502481982810	6.41999492814714	6.45676965557216	6.52795791762255	6.64118216974059	6.19236248947487	9.71383922035571	6.31716468674728	7.43779512167193	8.54500289205551	9.22955459089999	10.11322159694040	8.09955428237637	11.34542946449480	16.55169544093370	11.20884297115070
38	6.01371515604280	6.91770560983531	7.30451594646016	6.94985645500077	6.08221891037645	6.42324696353352	6.31535800152233	6.56807791141198	5.26269018890489	7.18159194461187	6.30261897574491	7.32118855673948	6.61338421837956	6.79009723551390	6.52649485957079	6.85224256905188	6.25190388316589	10.07886841165080	6.59167373200866	7.48436864328613	8.36077327214494	9.28933637820268	11.27180886166580	8.76139348525606	11.30968257536240	16.48770225933370	10.73741789298150
39	6.02586597382532	6.83303173278620	6.64378973314767	6.71901315438526	6.36475075685191	6.23244801655052	6.38856140554563	6.79794041297493	0.00000000000000	7.40731771046942	6.79682371827486	6.80128303447162	6.54247196050680	6.40687998606931	6.54391184556479	6.67582322163485	6.53669159759130	9.90902220803460	6.38856140554563	7.58528107863913	8.40447232135212	9.45555847760870	10.31011864728430	8.31825432879885	10.59305332751240	16.12632360828830	12.47579057463800
40	6.02827852023070	6.99025650049388	7.03174125876313	6.99576615630485	6.56103066589657	6.44413125670044	6.69332366826995	7.03085747611612	0.00000000000000	7.73280753042202	6.99850964225060	6.99209642741589	6.98471632011827	6.76157276880406	7.03966034986208	7.08673793451058	7.02997291170639	10.24316892009830	6.68710860786651	7.92840602618053	8.68287710705717	10.29745346425130	10.33120326957910	8.57508466983202	10.29306037797540	15.69233441280150	10.95638743587230
41	6.02827852023070	6.49223983502047	6.51619307604296	6.40191719672719	6.27098843185830	6.06610809010375	6.26339826259162	6.60394382460047	0.00000000000000	7.34923082461333	6.60934924316738	6.64118216974059	6.30991827822652	6.36818718635049	6.53378883793334	6.77422388635761	6.38519439899773	9.80189769677449	6.40025744530882	7.49164547360513	8.21473583338230	10.08434971159370	10.12198030563490	8.13329386122263	9.68296556192687	16.71776252148060	11.27283919292570
42	6.02827852023070	6.89972310728487	6.66695679242921	6.79122146272619	6.51914728794040	6.33327962813969	6.33150184989369	6.72022015513530	0.00000000000000	7.33888813383888	6.64118216974059	6.79234442747081	6.79346613258001	6.64639051484773	6.60529792094820	6.77764659363512	6.60258789218934	9.90068362520339	6.64378973314767	7.60240133566582	8.82951909478078	9.31524078180155	10.41156941563110	7.98548435673382	10.74328593342180	16.03801900937570	12.43686288625290
43	6.03068526026126	6.59030104819669	6.59987049921284	6.41017488196617	6.06378520868761	6.11809719804135	6.35262939631957	6.40191719672719	0.00000000000000	7.13727843726039	6.69084227741856	6.61740297797448	6.27476202124194	6.39692965521615	6.48768401848461	6.55250788703459	6.25190388316589	9.65123697191561	6.24997524225948	7.28550654852279	8.27842825919907	9.28340494283319	9.91011553882635	8.29853954537488	10.42028530757240	16.38459014350970	11.15076406937120
44	6.03548143252476	6.77422388635761	6.58340922215876	6.44094654063292	6.57786135772105	6.36475075685191	5.98645200528444	7.02731451403978	0.00000000000000	7.48941208350872	7.21376830811864	6.58340922215876	6.47543271670409	6.71174039505618	6.92951677076365	6.82546003625531	6.55819780281227	9.92925276042215	6.55535689181067	7.51806418123308	8.67760991282214	9.41987169587053	10.20662457954280	8.09803475617607	10.30125645400980	16.30099062664960	11.74791853264160
45	6.04025471127741	6.63200177739563	6.65286302935335	6.60665018619822	6.23048144757848	6.01371515604280	6.38350663488401	6.51174532964473	0.00000000000000	7.24208235925696	6.60394382460047	6.61204103483309	6.34212141872115	6.44413125670044	6.32435896238131	6.63068338564237	6.29526600143965	9.73654709778048	6.32614947315510	7.38150189450671	8.21635833238616	9.52339775075919	10.00211042114120	8.40536737623398	10.21416567728220	16.36500314964050	11.88760141425850
46	6.04263283368238	6.85329909318608	6.71901315438526	6.54821910276237	6.15485809401642	5.99396142730657	6.34563636082860	6.64378973314767	0.00000000000000	7.29233717617388	6.51025834052315	6.59578051396131	6.42324696353352	6.55393340402581	6.41999492814714	6.72982407048948	6.31535800152233	9.79266771743088	6.42486902390539	7.45876269238096	8.60776488960063	8.88100262425557	10.13324915615190	8.53227882883428	10.08071281190530	15.53680464351980	10.13364643874420
47	6.04737217904628	6.72982407048948	6.60529792094820	6.62406522779989	6.26720054854136	6.05443934626937	6.56244409369372	6.42162226780652	0.00000000000000	7.13568734702814	6.41181826770990	6.55819780281227	6.64509096950564	6.41345895716736	6.36647044773144	6.56103066589657	6.35088571671474	9.76485746936660	6.40025744530882	7.39018142822643	8.66440557109662	8.80237213364990	10.12870894364530	9.60931781394879	10.10748905832200	15.80402032063840	10.04242306655690
48	6.05678401322862	6.80793494369993	6.63594655568665	6.63331843328038	6.34913899137980	6.01371515604280	6.57088296233959	6.45676965557216	0.00000000000000	7.15929190479756	6.49223983502047	6.62140565176414	6.56244409369372	6.47234629450090	6.47389069635227	6.55819780281227	6.44571981938558	9.75231576473439	6.42810527268460	7.36770857237437	8.71308886823731	8.81581520390635	10.13157884357430	9.82552601106642	10.13662103787970	15.85187796157640	10.03906684677800
49	6.05912319558180	6.52941883826222	6.50578406012823	6.33150184989369	6.03308622179880	5.92425579741453	6.23244801655052	6.38519439899773	0.00000000000000	7.05358572719368	6.28413416107080	6.22059017009974	6.26530121273771	6.26149168432104	6.15909538849193	6.46146817635372	6.10702288774225	9.56324822934567	6.29341927884648	7.14834574390007	8.48755838628655	8.93260863037757	9.89525374760902	9.25061821847475	10.32535080645390	16.64717228712370	9.81896398746547
50	6.05912319558180	6.44730586254121	6.49978704065585	6.40357419793482	6.17170059741092	6.04737217904628	6.27852142416585	6.41181826770990	0.00000000000000	7.04838640872188	6.22455842927536	6.50876913697168	6.35784226650810	6.41181826770990	6.24416690066374	6.45519856334012	6.24027584517077	9.66077884572708	6.51471269087253	7.28344822875663	8.79890749208823	8.74400998809674	10.12149795173860	8.39162996844089	10.37349118178190	16.53320048062950	9.84469250602562
51	6.06145691892802	6.53233429222235	6.68461172766793	6.40522845803084	6.14846829591765	5.91889385427315	6.28971557090900	6.42162226780652	0.00000000000000	7.06047636599980	6.47389069635227	6.40357419793482	6.44888939414686	6.41999492814714	6.42648845745769	6.42324696353352	6.12905021006054	9.63541200972327	6.39692965521615	7.16935001667060	8.55024104546244	8.92837525985363	10.05736676694860	8.21851757748959	10.31926596191940	16.25227167326450	11.79637358688990
52	6.06610809010375	6.82437367004309	6.86693328446188	6.62007320653036	6.32972090552270	6.70441435496411	6.30078579466324	7.30114780585603	0.00000000000000	7.57865685059476	6.64248680136726	6.87935580446044	6.57228254269401	7.01571242048723	7.25911612809710	6.76272950693188	6.62936325343745	10.00735194956640	6.49223983502047	7.56216163122565	8.49699048409872	9.95032342737316	10.28817155479410	8.55833513474741	12.02798610836770	16.01400987802620	11.49893809623430
53	6.06842558824411	6.53813982376767	6.51025834052315	6.47697236288968	6.07534603108868	6.01859321449624	6.27476202124194	6.45990445437754	0.00000000000000	7.00850518208228	6.34563636082860	6.33327962813969	6.38687931936265	6.40357419793482	6.26909628370626	6.54102999918990	6.26149168432104	9.64956257688248	6.48768401848461	7.26332961747684	8.78232285939751	8.74544368009859	10.09232947215330	8.37885024179449	10.36684413906010	16.54713704147500	9.82439023117743
54	6.07073772800249	6.53669159759130	6.60665018619822	6.45362499889269	6.21860011969173	6.07073772800249	6.29710931993394	6.46614472423762	0.00000000000000	7.06561336359772	6.52502965784346	6.55250788703459	6.40852879105950	6.34738920965601	6.44094654063292	6.48004456192665	6.24804287450843	9.65123697191561	6.44730586254121	7.24136628332232	8.44591198941127	9.10941445338622	9.98285310791687	8.22817689595132	10.05620863955380	16.30162522780220	11.85948946515820
55	6.07304453410041	7.10414409298753	6.98100574072173	7.04053639021596	6.65415252018322	6.48463523563525	6.86589107488344	6.99484998583307	5.20400668707680	7.74240202181578	7.03085747611612	7.13329595489607	6.80461452006262	6.66949808985788	6.89365635460264	7.01121398735037	6.85012616614550	10.38887228382020	6.70808408385307	7.78572089653462	8.76748487464946	10.32150685921560	10.60883500617740	8.42024166533979	12.53949380377050	16.12788379044140	12.77731486947760
56	6.07534603108868	6.69208374250663	6.94889722231331	7.08673793451058	6.27852142416585	6.43615036836943	6.69950034016168	6.91075078796194	0.00000000000000	8.46421426662535	7.70571282389443	7.80425138352811	6.58063913728495	6.75110146893676	6.80572255341699	7.16317239084664	6.32793678372919	10.16965227840050	6.38856140554563	7.52886925664225	8.58634605010455	9.80206372239816	10.17614481571980	8.36776467792431	10.02006986761600	16.13207330678510	12.55567967047250
57	6.07993319509559	6.65027904858742	6.59987049921284	6.57088296233959	6.32435896238131	6.01126717440416	6.36647044773144	6.48157712927643	0.00000000000000	7.25347038268453	6.64118216974059	6.77308037565554	6.39859493453521	6.33505425149806	6.48310735145720	6.66057514983969	6.40191719672719	9.77446028679989	6.40522845803084	7.45124168498768	8.31483217928456	9.49024225710900	10.17523077368640	8.10560940229990	10.33442545661730	16.35039309724290	11.81933605866100
58	6.07993319509559	6.61740297797448	6.84268328223842	6.63331843328038	6.59578051396131	6.57088296233959	6.50279004591562	6.95559260839630	0.00000000000000	7.69028602067677	6.27664348934164	7.11801620446533	6.42971947803914	6.37161184723186	6.80903930604298	6.84374994900623	6.40191719672719	10.00102252837270	6.52209279817015	7.71912984090673	8.49412925181769	9.24503161176611	10.39301803576200	8.37885024179449	9.96838538411397	16.63381890174540	10.96500353656310
59	6.08449941307517	6.55393340402581	6.64248680136726	6.52356230614951	6.10702288774225	5.93224518744801	6.25575004175337	6.40522845803084	0.00000000000000	7.07242190053737	6.47389069635227	6.41999492814714	6.33505425149806	6.45519856334012	6.32076829425058	6.44254016646820	6.14632925766890	9.64458728150980	6.49375383985169	7.25488481007734	8.56864647300515	8.88917045536341	10.04927478460210	8.16223106548118	10.21829829237620	16.26387622757190	11.85295565029290
60	6.08677472691231	6.65157187358973	6.69826805411541	6.53958595561767	6.29710931993394	5.99645208861902	6.44888939414686	6.71174039505618	0.00000000000000	7.26892012819372	6.70441435496411	6.76272950693188	6.42486902390539	6.31896811374644	6.43294009273918	6.66568371778241	6.40852879105950	9.80857229473984	6.39191711339260	7.45991476624110	8.31409733540581	9.38999170021426	10.15323408564490	8.38662882139512	10.56805520121280	16.23116564209260	12.07796082616640
61	6.08904487544685	6.88653164253051	6.74875954749168	6.68586094706836	6.34035930372775	6.21460809842219	6.57786135772105	6.73933662735717	0.00000000000000	7.50218648660293	6.53669159759130	6.76849321164863	6.66568371778241	6.62804137617953	6.69332366826995	6.82437367004309	6.45204895443723	10.00477980401800	6.70930434025830	7.61529833982581	8.80252249828442	9.05075830215172	10.86988187137650	8.29404964010203	11.61457911869670	16.17943399448540	11.01386370812450
62	6.09130988207770	6.76503897678054	6.68461172766793	6.67456139181443	6.47389069635227	6.13988455222626	6.38856140554563	6.76272950693188	0.00000000000000	7.39939808333135	6.76734312526539	6.84161547647759	6.61338421837956	6.45047042214418	6.61740297797448	6.77193555583960	6.51323011091231	9.91016520728937	6.43935037110010	7.53208814354172	8.38160253710989	9.53806013145950	10.38467837117240	8.50592999913753	10.43001918862370	16.02731204076220	12.37609808058700
63	6.09807428216624	6.75925527066369	6.82979373751242	6.69703424766649	6.23048144757848	6.40687998606931	6.44413125670044	6.79794041297493	0.00000000000000	7.48661331313996	6.55819780281227	6.82219739062049	6.47389069635227	6.62406522779989	6.52649485957079	6.72022015513530	6.53813982376767	9.91625569181381	6.48004456192665	7.53369370984863	8.47031120551611	9.56388040721943	10.39206756735480	8.46019946989612	12.11299746625040	15.95646127130740	12.06488919328840
